Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Guinea-Bissau,GNB,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-18.4761682880882,-16.9322053176086,-18.1954304988678,-20.269593555121,-14.7404514062601,-9.98023040370638,-13.052194321946,-14.4748256844105,-7.14173907253505,-11.2790251661435,-16.4850368222139,-10.0651285252334,-7.50038263382946,-5.32872538837755,-6.32606042473747,-0.913899727016268,..,..,..,-2.69821108512442,-0.271719275957978,-0.0519018620590297,2.38148745518108,-1.63867591635847,-6.3132458528375,-4.06952969493394,-3.02102465076755,-5.34847492021888,-7.52999517168867,-1.21431910534762,-7.93224654147768,-4.73187653933365,0.555849591467734,1.81726336561494,1.36293739261607,0.263885195365577,-3.48324795461302,-7.98200773254712,-2.26872986569478,-0.740601759118056,-7.89982582823182,-7.71246538828742,-7.35889637109665,..
Guyana,GUY,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.9415782493369,21.8183482666467,29.386652835408,33.666485013624,34.7803346494086,33.5943076923077,38.0425363153243,34.2493227554152,45.3588459487396,28.2984817985565,29.6097936652331,18.7304932505261,21.4720995420893,20.8984828496042,21.6759892324829,28.007134836745,42.0479779750932,48.2401143440241,56.0694917643882,57.0751594333098,57.1228498035524,60.7208595242414,62.1191015534008,57.5479803998431,53.2010488620779,57.122427428263,22.6581605785108,22.3572794646428,21.8393974995755,23.3480398713209,24.51380230878,26.4371988905893,28.7678132325111,31.9733407856098,36.6598740543025,36.502241062669,34.9527284059029,34.0693866275831,36.5704424077752,37.0927471310292,39.1757180392318,30.828624719599,20.187564075104,19.9285784055441,14.9511065098031,15.6083103980058
Guyana,GUY,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,11.240575736806,9.22787193973635,8.61759425493716,9.52538997676734,9.52380952380952,8.55172413793103,10.5452674897119,11.1262638137785,13.4124047878128,14.8576012835941,16.4357729648992,16.6796667257578,16.1782079092274,17.9981389578164,13.0472399706714,11.7431578947368,12.9729777308336,13.2236151862719,13.088191212432,16.108589095845,16.6816312997347,20.1151546722076,25.8181881051176,29.775340599455,31.562355287892,29.9468717948718,33.9110153876044,30.2635674744297,40.4158057132868,25.6769424400935,27.1685232238183,17.4214315043884,19.1966384217058,18.603421622353,19.8880231262929,26.0224343931669,39.3455860590422,45.4335066533216,52.5543846660345,50.065748434118,50.474449111716,52.7828974886772,53.1301013341847,44.8865941525988,41.041060107086,41.7258999351016,16.6294771873117,16.6779561457321,17.6860562192137,18.1970270600972,19.5232019059557,21.4803366590232,23.3500981623724,26.0412747897498,28.6988053497756,29.3151859480316,28.5286032132061,27.5004924409555,28.2147499612307,28.058917753864,27.187023216671,20.1665410061367,12.5900126453846,12.7536760062299,10.4470001253852,11.2999090971512
Guyana,GUY,Net foreign assets (current LCU),FM.AST.NFRG.CN,26800000,26900000,37100000,54000000,59600000,46800000,34900000,48616716.4923051,46959832.9120189,37719294.3705591,35665895.9739591,47727834.5151386,69454005.6857994,24123034.1363933,91623305.2939358,187638054.87737,-52285157.6641108,-108922852.442362,-78049369.7890098,-202695151.744356,-400798716.442167,-545171727.34719,-691264858.14056,-917286053.335952,-1544406884.715,-1863155221.21995,-2144124366.79954,-5244063878.6512,-5313425103.7,-22449161105.672,-34266682040.88,-90186118991.344,-87629030300,-83835909151.068,-82496362858.7757,-86523459225.704,-40364359145.3802,-21609837200.944,-22078581513.1699,-11103195867.0928,2174850125.76294,25016154970.0964,26577277153.54,32097573382.1763,28059292431.962,35728769187.5194,51157485603.3111,79335962905.8002,89349243849.5889,112555235884.454,143268923014.352,155200422016.218,182008818377.026,164601477934.935,162458145115.826,145865591428.939,150015992335.661,146046380810.934,135823550060.2,161778728003.693,193990733249.725,182537655665.082,197188196229.984,226022881185.792,230734064614.007,347311223500.731
Guyana,GUY,GDP (current LCU),NY.GDP.MKTP.CN,291800000,318600000,334200000,301300000,333900000,362500000,388800000,425300000,459500000,498600000,535600000,564100000,599300000,644800000,954700000,1187500000,1136100000,1124700000,1267700000,1326100000,1508000000,1596999900,1446000000,1468000000,1663000100,1950000000,2169999900,3475000100,4137999900,10329999400,15664999400,38966000000,46734000000,59124000000,75412000000,88271003600,99039002600,106678001700,108002000900,123664998400,130012004400,133403800000,138447850000,144064000000,156229500000,164873000000,476411796400,552603000000,616029000000,645637000000,699064000000,753107000000,830326000000,856042000000,852152000000,883787000000,925677000000,980498000000,994472000000,1078729000000,1140757000000,1676624000000,3068784000000,3527508000000,5142176000000,5649824000000
Guyana,GUY,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,14740000,15090000,15090000,16900000,16550000,20120000,16900000,18850000,23550000,20550000,20400000,26156006.7340058,36750300.2063626,13973635.3276719,62572063.7726408,100496676.043954,27282883.5544061,22976165.3992957,58265716.4120948,17528049.9581458,12700000,6910512.8398288,10557048.308227,6490000,5850000,6470000,9000000,8430000,4040000,13350000,28679759.2863951,124416126.678968,188080001.237505,247450000,247126598.204679,268938846.606652,329676783.984631,315505363.434221,276599938.610139,268276095.793113,304956640.973324,287255329.338608,284472829.483164,276387312.120453,231844788.060818,251872586.363899,279636390.847379,313007749.406008,355913639.674072,631410304.731452,782063529.783998,801777696.093639,864028135.128365,783621040.872284,667925088.815999,531887027.917001,580981472.737257,565363504.401139,518509369.454311,573446281.433525,680634183.680422,790784502.119024,917877051.389658,895275181.194153,1009772163.61402,1356212379.05664
Guyana,GUY,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-21.6789836851943,-5.83115631903747,-15.6289044598493,-21.3046757247953,-32.1724658908915,-29.3183213393085,-32.1841278736547,-22.2166974860777,-21.3066746942624,..,..,..,..,..,..,-37.0872486840416,-30.8796681550639,-22.9139838487243,-21.679406848842,-4.63562826712069,-8.42301407676256,-7.74879755028687,-7.12481390368902,-11.5341241520002,-12.7638520939434,-8.57971395005412,-6.00217518033652,-2.52795588989275,-11.6705382324577,-7.59053846582146,-6.06659550320194,-10.6229329472303,-7.28409727303008,-7.1762463185401,-10.0853362607878,-9.02441909942374,-10.9417365700277,-9.33174702245427,-0.907095962415786,3.37225553747118,-2.56042552466991,-26.677311081907,-57.1070048116683,-11.6095974967976,-16.9076142307927,28.8207770246115,13.902228797549,..,..
Haiti,HTI,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,3.67513558468332,4.13183505124213,4.09369670035275,4.29322233804955,4.05187880516919,4.04198931187329,4.01009788355343,4.53885169273648,4.37210980930992,4.58118056129798,5.95567632850242,6.0345644983462,7.90043010752688,10.8726649528706,13.9139016625398,15.0162899911946,14.4766780432309,16.1466525871172,20.8087661671115,19.2696650009254,16.5373753432577,17.6675003379749,17.6566408899742,14.8108031534861,14.3667657746944,13.6069772071265,11.560198446937,12.6529894490035,11.7960533554344,13.3503527719277,11.6306942586576,10.3014880787741,10.1478546579049,10.8639150332441,10.1792922181545,12.4541321384602,12.7900707440993,15.6887662481946,14.13565725352,14.4624281629942,9.01797134417478,8.34335061835139,9.82698046540635,9.67396425603749,8.28137380723943,8.86270292207163,8.47020352088079,8.0621651109807,8.68209202650164,8.21108523727506,7.79703967463653,8.51878003547406,10.814964045335,10.7615276089025,11.4152315549394,10.7679267730686,10.4552757071217,9.82631897315958,11.2063306533874,10.3687008659048,8.60933596942957,8.38813682861213,8.29662296755948,5.241596890693,4.28122614544525,3.2083317013116
Haiti,HTI,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,1.42027152077403,1.48303365232084,1.46862255974527,1.62097968213877,1.62321093257157,2.24157385751467,2.36217185808538,2.77792677911662,2.51325655870824,2.77423023405622,3.86026570048309,3.75782800441014,4.79290322580645,7.23941730934019,9.9768659356208,10.6356325212797,10.2761774744027,11.3542133051742,13.2014165469103,13.4258745141588,11.5369128486776,12.3392456401244,12.5761362094695,11.5269154964277,10.9029842528356,9.98463222852593,8.66081967213115,9.35075224697147,9.56788843513139,10.9880559619724,11.6306942586576,10.3014880787741,10.1478546579049,10.8639150332441,10.1792922181545,12.4541321384602,12.4872986472871,15.386113394808,13.7655761385463,14.023218875444,8.74963054146394,8.03665998086379,9.4988757408904,9.3195889885935,7.86600745380955,8.45402570327727,7.98501309801097,7.53683447881068,8.16147645558214,7.76883618328127,7.29257787576762,8.04355595396834,10.3336946312265,10.2876628093179,10.8874186865808,10.2416679152172,9.95915265201055,9.39211693625888,10.7756667333263,9.95616298683222,8.20673256892327,8.11382043864598,8.09018690912211,5.06952813623311,4.11960435877855,3.07105214674378
Haiti,HTI,Net foreign assets (current LCU),FM.AST.NFRG.CN,19600000,19300000,-2600000,-13900000,-25100000,-27823480.2,-34262310.2,-41083138.3,-37885918.6,-25810428.5,-16863040.8,24040668.7534899,78780644.8514902,38288740.9350224,-48903543.052105,-178473229.318021,-169457352.151082,-230189749.517277,-371846407.241315,-371012560.266269,-613597637.420129,-553461689.452063,-866688089.1015,-984406757.555066,-1034996595.1528,-975012329.91339,-895577086.88744,-897911304.440759,-832940991.671784,-836598579.749973,5700000,18100000,287500000,695500000,1370300000,3811282100,4022562200,4120844743.13215,4599411466.52971,5611798836.69492,5633507773.95525,6728517408.96664,5818221196.71594,9002067230.08525,10394709715.1237,10473880640.882,14733716486.3403,25905235496.8026,33614653236.1343,44576649061.1007,82585652095.2441,92102254715.6953,99669563132.9009,84223237884.6701,84288726072.5123,105320453102.731,136642344404.974,137024725063.715,151673486670.144,184737248081.205,159877604864.69,208202251717.415,250491136725.464,290412389654.396,370662205453.578,467390559300.238
Haiti,HTI,GDP (current LCU),NY.GDP.MKTP.CN,1365936000,1355330000,1409484000,1474417000,1626406000,1766259000,1844743000,1845621000,1839844000,1959102000,1656000000,1814000000,1860000000,2334000000,2827000000,3407000000,4395000000,4735000000,4871000000,5403000000,6919000000,7397000000,7371000000,8118000000,9081000000,10047000000,11590000000,10236000000,13069634000,13681219000,15481449000,18077000000,20696000000,23162000000,31959000000,40728899000,46647000000,54006000000,62997000000,69254000000,133691930700,150884945100,168056098800,205183619400,241564076600,274063476600,316615042400,345149437500,399233924500,471795554900,478044247100,524124004000,569992486400,642673665900,675911848200,721054965000,849404900100,990712417900,1073066120100,1263386318400,1449887922300,1683841000000,2153177000000,2759093000000,3206302000000,4192187000000
Haiti,HTI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,4300000,3000000,2200000,2600000,2100000,1400000,2200000,1900000,2500000,3500000,4300000,10386868.252415,17881732.8119882,17031738.9495527,19988172.685709,12646577.3916726,28149129.3255547,34769239.5607594,40833162.0951539,64132937.5499931,26723324.251952,31125238.1860996,12361644.8039574,15761647.0960835,18468623.1655813,12211089.4622144,22839801.1943488,25620159.0747379,20357775.9554407,19828758.6090362,10167737.8619596,41497494.3494428,33250204.5078135,39307976.7956273,58174903.9609502,198778526.312486,223092904.64431,212775657.657421,263934070.113309,264421954.53134,182507938.09891,141791473.952002,82171313.9951751,62581880.5006275,189071925.394247,219055947.35269,367815246.98156,582010074.440742,705361460.24731,1092529058.80375,1934159446.98169,1923168994.80294,2210669134.4783,2444136223.79645,1960922745.72932,1902499197.97709,2081778585.31217,2316457386.78663,2273981843.67693,2355488437.86306,2590258526.98275,2457439221.85644,2173397186.29319,2583016532.68436,2714226653.6402,3393059214.4675
Haiti,HTI,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,1.37265711163065,2.20967546388168,0.252785474551891,-3.70711138528726,-3.6014088648236,-1.41069397070307,-3.95987328484688,-4.58222131070908,-4.86396446515936,-7.28718022981414,-10.058131677015,-6.68294668428327,-6.8477450438677,-5.67008038809498,-4.71084109734433,-1.93688448990915,-1.52113239522274,-1.54422598089587,-2.2899337571992,-0.707298134690105,-2.63475888609836,0.321647431484345,-0.629840344573008,-1.07908903948809,-3.09492727510262,-4.73668671245739,-1.42859318409066,0.770965151911996,-1.44015280913738,-1.67621475073065,-2.08307988263304,-1.43332565140445,-0.882895522214382,-1.02474624447533,0.100253910234458,-1.11312873282486,-0.929422111465849,-1.96314882897523,-1.05359702519352,-0.85860185595704,-2.48774144631427,-3.14501833525929,-3.76338389441216,-4.95582102756805,-1.82345284080223,-1.6908478904356,-2.15252938271163,-2.89019632961826,-1.12265260280797,0.355302483558182,0.422336531055296,-2.44594832666715,-3.48716065487916,-0.598367468302653,..
Honduras,HND,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.6835662057379,36.0320656003149,37.1910463818441,37.8143681852083,38.8417580655353,44.7293531580234,52.270420067944,51.291832674053,50.3382201748979,47.4622470777193,47.3092310306697,51.2756482307446,54.7226868179144,55.0869372049161,54.5936002238152,57.8354023642267,57.7901974979755,62.8149597149301,64.4630328325205,71.2304636812084,67.7270471861986,70.0841626239484,75.6308247756834,78.4633014261956,..
Honduras,HND,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,7.01145800483549,7.24220147029605,7.49366137665508,7.94037940379404,8.82253425816275,10.3525074879042,12.2877988875244,14.2419601837672,14.8690906861242,17.6811937470393,19.1950464396285,19.2498304554228,20.0504535972445,22.4762917663742,23.4151246983105,26.2020224803579,26.3732460831813,27.2978376387647,25.0809433292252,24.4575191622584,23.1880417033036,22.6940430635673,24.4840447575632,25.5913866503496,26.7810615648031,28.051428967493,27.9084592337604,30.0618930106671,27.816910674655,27.0872569956108,25.1906408528207,21.6910288023998,23.4790664843164,22.3458756751808,22.0870179788494,20.6231950687157,21.9515929754902,27.0197788753146,31.8536396354512,34.6691740631594,34.1136885143576,36.275952570046,35.6985405249472,36.2906859914604,37.2042218031992,38.2566600450972,44.1361624888938,51.6469040329224,50.5333772088198,49.5357646323859,47.0989014155886,46.9582600806456,50.9922306825912,54.4352249167773,54.7669834972088,54.3004421027347,56.8523396436489,56.8559865608494,61.4107562143511,63.0686763664351,69.0870679572473,65.5885772061814,68.456709510886,73.9899465114831,76.7144314733484,72.6679267653449
Honduras,HND,Net foreign assets (current LCU),FM.AST.NFRG.CN,19400000,12900000,14000000,13700000,20800000,31000000,33300000,-6280000.00678,7719999.99322,-3000000.01425,-30920000.00057,-15711453.0087943,-5465761.01681712,-13667918.037386,-106184536.962888,-199068895.959416,-191010079.155355,-161697770.799101,-127228664.030386,-220670494.420435,-394881582.115789,-581819354.2574,-778028616.269426,-789652785.549844,-836991570.2,-1175361444.53256,-1249448865.2,-1401783401.64488,-1370112583.891,-1449402532.81568,-3918619944.893,-2773907783.1,-2458940150,-3536798717.04,-4456797296.24954,-3460650960.76064,-2329491362.18068,3433198794.5,5917071372.21,13784065334.52,18045552065.173,25080449477.9635,30366395705.6017,31012171815.4519,42010835933.3368,49690815750.1356,55347404826.5909,51742949956.0437,49998803970.5383,42952068105.4543,52822027179.0395,54314281168.1661,45204322590.3956,52659079639.0536,61217819898.3405,67413127002.8012,81902999358.6139,101754908000.503,98753673707.231,118426592194.372,154931411335.244,148034707847.775,143687366972.682,118717190017.919,119746097788.019,181978700041.962
Honduras,HND,GDP (current LCU),NY.GDP.MKTP.CN,951300000,1006600000,1064900000,1107000000,1182200000,1302100000,1384300000,1501900000,1630900000,1688800000,1808800000,1916900000,2061300000,2256600000,2486000000,2660100000,3178600000,3801400000,4787300000,5557800000,6368800000,7003600000,7239000000,7681100000,8059800000,8656600000,9412200000,10049600000,11399900000,12690100000,15356100000,19668500000,22667000000,27307500000,34523900000,44807800000,56818200000,73234700000,83456600000,91755200000,106654200000,118415700000,129166600000,142817800000,161507500000,183747400000,206288000000,233567200000,262416900000,275632200000,299286000000,335027800000,361348500000,376539400000,414633500000,460405200000,495921900000,543403000000,575284900000,609827000000,574041800000,675932700000,769494100000,845209400000,917081700000,1027762500000
Honduras,HND,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,13320360,12328965,13298717,12449272,19699408,23388872,27389089,25089680,31572460,30929680,20245847,21909547.5584868,35288349.769738,42003962.1090729,44880473.8239536,97403996.2833453,131248196.823367,182048539.731685,187554521.373649,216235743.613047,159257508.251952,107377896.968617,119538465.15151,119720761.772095,133089633.531163,111032000,117554400,113745600,56564000,27516000,46574226.5723919,112325600,204581800.81719,105511001.21762,179216200.154817,269727725.801421,257091853.304999,586584252.561166,824230862.50812,1263788828.14533,1318911702.08956,1421477787.98415,1531434578.91108,1438959955.79707,1979756033.05793,2338186932.81308,2642084905.68856,2545868542.49309,2491985114.90881,2109755373.29455,2701658713.56721,2783412545.8905,2531802698.50519,3008344136.25706,3458313625.72098,3754265677.88215,3813545536.14649,4708097401.41206,4769082161.53781,5744253369.31693,8138457727.65673,8666862380.88312,8410394831.45325,7543352779.92798,8036257488.95927,10204178100.1231
Honduras,HND,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-8.36283185667402,-8.42825457689561,-6.59095199144277,-6.77118956174041,-6.56737618281704,-6.91280722588074,-9.94849893229494,-8.64412587811982,-6.30612987981862,-5.70751585059432,-7.85255217251048,-5.08627455121027,-2.48930783742207,-3.26322911717879,-2.26404158054562,-3.89100814245034,-1.37637030235542,-4.66023885908941,-6.25781179688534,-7.36618170832189,-8.36157282346432,-4.29976700485183,-6.98919712345692,-4.88761475093091,-2.39628501520551,-3.76754124016949,-7.07233719340069,-6.25613323410572,-3.58312677859623,-6.71681853158575,-7.70512924930615,-3.1191412568269,-3.50496253709121,-9.02947363444767,-15.3428520557686,-3.81596304131541,-5.07642907628295,-7.95391811894249,-8.53140502862293,-9.52729388609889,-6.94516636573267,-4.67090141649466,-3.14341400861299,-1.24589511291671,-6.57234650779592,-2.65600856407128,2.85135257343249,-5.4643429246452,-6.86234245630112,-4.21839287405186,-4.36882938701959,2.36278673646188
"Hong Kong SAR, China",HKG,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,160.538234076922,137.255378455512,129.521018918885,134.908862418234,143.518640256857,149.412246225668,156.667889040809,169.280007108092,166.804706767354,152.79265225756,150.351364223279,148.976631278091,145.707823001046,146.231464371286,144.761964130729,143.12769981411,136.800320417521,136.679742857212,140.285752688015,155.426161115447,185.58191267173,202.292745511598,198.531505076682,218.160392086255,233.211001170351,207.899328185199,214.300178832553,223.371866412043,219.908123250485,236.740071570624,258.902841699638,259.183988203515,264.446535396853,248.791238456868,230.186144398167,222.646910714832
"Hong Kong SAR, China",HKG,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,160.538234076922,137.255378455512,129.521018918885,134.908862418234,143.518640256857,149.412246225668,156.667889040809,169.280007108092,166.804706767354,152.79265225756,150.351364223279,148.976631278091,145.707823001046,146.231464371286,144.761964130729,143.12769981411,136.800320417521,136.679742857212,148.460086255415,154.782706893798,177.117056496196,185.511518121617,190.320774999644,204.094486988526,214.128274671959,208.782406933302,214.300178832553,223.371866412043,219.908123250485,236.740071570624,258.902841699638,259.183988203515,264.446535396853,248.791238456868,230.186144398167,222.646910714832
"Hong Kong SAR, China",HKG,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,482769200000,535467100000,608860500000,546959000000,648533600000,686137000000,575538000000,1089321000000,1498763000000,1807699000000,1878516000000,1998372000000,2212638000000,2455835000000,2488136000000,3072629000000,3597937000000,3474370000000,3844074000000,3784469000000,3974829000000,4447014000000,4866026000000,5064252000000,4991297000000,6552992841509.41,7475696342708.46,7855139236026.36,8147261151118.81,8459411340958.04,8597326163555.89,8784376218479.38,9368807483818.83,10535931240000,12078376560000
"Hong Kong SAR, China",HKG,GDP (current LCU),NY.GDP.MKTP.CN,7116188200,7455000000,8687000000,10427000000,11888000000,13953000000,14282000000,15475000000,16533000000,19437000000,23106000000,26681000000,32213000000,41327000000,47240000000,49589000000,63156000000,73284000000,85782000000,112691000000,143619000000,173578000000,196005000000,217281000000,261992000000,278128000000,320525000000,394770000000,466076000000,536558000000,599256000000,691323000000,807130000000,931010000000,1049610000000,1119006000000,1235301000000,1373083000000,1308074000000,1285946000000,1337501000000,1321142000000,1297341000000,1256669000000,1316949000000,1412125000000,1503351000000,1650756000000,1707487000000,1659245000000,1776332000000,1934430000000,2037059000000,2138305000000,2260005000000,2398280000000,2490598000000,2659611000000,2835429000000,2845022000000,2675793000000,2867973000000,2808922000000,2981210000000,3186841000000,3331774000000
"Hong Kong SAR, China",HKG,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24655780000,28888620800,35249981000,43012564199.32,49277061000,55423912250,63832739750,92823443400.67,89669416282.7921,96255446750,107560388150,111173525500,111918964250,118388035750,123569257524,124278371000,133210591900,152692861250,182527273250,255840862500,..,285398502220.272,317362272179.561,311209660700.802,328516955803.693,358772789814.908,386293451174.891,431441967070.678,424619925347.188,441349592235.762,491775722027.416,496867134129.408,424029810371.016,425554111033.182,..,..
"Hong Kong SAR, China",HKG,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.69913927220226,6.43398804532035,4.39495330629626,6.1342321083476,7.89242487198891,10.7870611277598,9.94811890844344,11.8823196567725,12.6877195301892,13.0222250225228,14.9909891618182,9.88359042348121,7.00327306349559,5.55641787886821,1.57916253447198,1.52003210528648,1.39201098734822,3.31756278823981,3.95440937584328,4.57729182218876,3.73603565842398,5.85365354996684,6.9941218948511,11.8330568374943,10.1833824243169,8.49295855308808,13.3384324463252,..
Hungary,HUN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.3424952077256,46.7969455679706,46.9686221321545,49.2639726488035,52.3394105578682,50.9110025713281,44.8754764863239,45.1250033162173,44.672166927177,37.5541835491527,32.040691978884,27.2416249049833,25.4192252496153,21.6358948996377,21.2806370663392,23.466037313888,23.339682608884,25.4651515473829,31.845911288806,32.6125638339276,34.3443107470108,36.5100138543135,38.9490966515471,43.2545318007203,47.2791787368685,53.1980228492073,59.3602856793598,59.902839903581,60.3209175671504,58.4470053209195,50.4166616959194,46.096882400305,42.5320276713183,35.0976712570947,33.3191543197899,32.3908602743309,32.2649787904592,33.1721052698328,37.6296063212563,38.4125853084098,36.0420465985177,32.9059997220089,32.3662527124233,..
Hungary,HUN,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.1116586378753,16.5038597118712,17.6012300112632,19.3473764517424,21.1870751094882,50.711648963397,44.523357956239,45.052992697725,44.5706620106359,37.4766644136932,31.9183178089513,27.1234112026733,25.3234559110197,21.5716485324094,21.2719365731247,23.4582664109497,23.3321200776981,25.4589155590568,31.8403866716893,32.6077627066748,34.3399073204339,36.4418848759855,38.888754378136,43.1988665464403,47.2311521580775,53.1533711399241,59.3231802195476,59.8669358994703,60.2862735977405,58.413655688313,50.383804624147,46.0641701191536,42.485723999041,35.0602463844609,33.2776720303288,32.3480063226675,32.2172150772705,33.0742297701718,37.3191393353263,38.0827788593422,35.7330508595366,32.5585347755102,32.1006869034589,..
Hungary,HUN,Net foreign assets (current LCU),FM.AST.NFRG.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-337443170496.985,-387660125885.238,-430169566464.444,-453131729292.877,-577520631618.23,-730599068229.123,-830348439139.217,-1020775503687.18,-983736702019.866,-1029304940844.05,-1000710093275,-1216228048932.98,-1615898177868.36,-1551752879511.75,-1322269490101.62,-1083969996085.98,-976008355206.516,4885869465.68359,244179711356.663,1064571793264.21,575298487286.032,1268335359414.72,1130116051904.11,1305350602782.12,1451635997550.13,938847634162.81,-423556592999.4,43409928653.5,153982514829.4,2400715914904.1,4074036631324.97,6968572602020.65,7974663590359.28,8341153942489.37,8766122776058.85,8422633671900.15,10510827926356.5,10800858361880.2,12506427905925.3,12213001432614.1,11334270523483.4,14027721136466.2,16552503900679.3,..
Hungary,HUN,GDP (current LCU),NY.GDP.MKTP.CN,182775700392.225,193243173308,203828525557.315,214476474501.143,225452974918.824,224145980545.415,247666188658.188,267806995535.125,293173353279.813,325788743191.917,346855752156.2,376372306633.868,407780877390.482,447463798107.067,468263809868.216,502192346163.017,550270572177.757,605564421531.691,655369858332.095,710167240536.421,752053059068.014,813467405752.074,884350309932.553,934932813861.794,1020553676561.54,1078130673273.87,1135645192914.09,1279134110721.19,1502335023017.44,1796957208662.59,2179204786700.77,2605808215000,3069275160000,3700924609000,4552605316000,5855584000000,7149020000000,8853540000000,10459461000000,11658136000000,13340291000000,15413047000000,17440963000000,19108793000000,21088678000000,22572429000000,24321949000000,25730258000000,27233189000000,26467800000000,27427573000000,28492068000000,28919193000000,30343344000000,32826770000000,34984755000000,36311882000000,39335929000000,43553984000000,47940496000000,48807766000000,55560466000000,65950424000000,75218235000000,81493548000000,87045554000000
