"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"IMF.MCD:MCDREO(8.0.0)","PAK.PCPI_PCH.A","OBS_VALUE","Pakistan","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","3.59624273147458","4.39826142022418","3.54021340538752","3.10228210795398","4.56893434578242","9.27458196458102","7.91781565028717","7.77673054770142","11.996191068444","19.5606531207164","10.1082665737839","13.6577521780964","11.0041632359592","7.36105307145835","8.620555436623","4.52586786114221","2.86431773185774","4.77507727943143","4.69980119284292","6.8023697402397","10.7391761961657","8.896266945805","12.15250339093","29.1812364271182","23.410794022949","4.49491567910247","6.04290507530135","6.48499516793761","6.49420017241385","6.4942001724137","6.49420017241397"
"IMF.MCD:MCDREO(8.0.0)","JOR.PCPI_PCH.A","OBS_VALUE","Jordan","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","0.673591954176484","1.76767226005846","1.83460026692087","1.62741643651889","3.36537087627344","3.49060322761013","6.25482523396427","4.74408280205452","13.9720558882235","-0.741605586906255","4.84773895617325","4.1603041540715","4.51471996170416","4.82829034628196","2.89643998215889","-0.877557700303371","-0.777338485840978","3.32529817050132","4.46311207834635","0.758320694654752","0.334127299193132","1.34689571037554","4.22936152907752","2.08427623878236","1.55556065157704","2.19336554795779","2.58508167916118","2.31439748921235","2.18173485448029","2.31439748921264","2.31439748921278"
"IMF.MCD:MCDREO(8.0.0)","MAR.PCPI_PCH.A","OBS_VALUE","Morocco","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","1.83246073298428","0.6426735218509","2.80970625798212","1.11801242236026","1.47420147420146","1.08958837772398","3.23353293413174","1.97215777262181","3.75426621160409","-0.219298245614038","0.989010989010995","0.979325353645257","1.29310344827587","1.80851063829788","0.522466039707419","1.55925155925156","1.5353121801433","0.806451612903223","1.59999999999999","0.19685039370079","0.687622789783893","1.36585365853659","6.6410009624639","6.13718411552346","0.935374149659871","1.19209407321146","1.84022568801769","1.99629899535237","1.96713284378009","2.02182223530123","2.01102542115669"
"IMF.MCD:MCDREO(8.0.0)","BHR.PCPI_PCH.A","OBS_VALUE","Bahrain, Kingdom of","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","-0.730472050426069","-1.17531831537723","-0.495540138751129","1.67948207171311","2.24839400428262","2.61780104712047","2.04081632653066","3.25178484293989","3.53331921826773","2.78531337698786","1.96209249431388","-0.336089465231114","2.75647338525962","3.30209684601842","2.64551256220188","1.84877478727678","2.7887089111396","1.38573970070108","2.09105688259638","1.00684146670259","-2.3247666474813","-0.611464097834282","3.63464512802856","0.0746206782190562","0.91963545981773","0.299999999999999","0.800000000000329","1.3","1.8000000000002","1.9999999999996","2.00000000000065"
"IMF.MCD:MCDREO(8.0.0)","LBY.PCPI_PCH.A","OBS_VALUE","Libya","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","","","","","1.251691666667","2.65821896144384","1.46504717080245","6.21143306847704","10.4005837211842","2.44785676415309","2.457715234828","15.9016275467113","6.07207820981523","2.59394484239951","2.43294141599206","10.0117850311424","25.8538742124463","25.8036184788338","13.170203853672","-2.16217883470585","1.44703656998736","2.86833027751029","4.51030149235695","2.37317531435165","2.12615766885012","1.81949138502345","1.56801689860811","1.5680168986085","1.56801689860836","1.56801689860825","1.56801689860834"
"IMF.MCD:MCDREO(8.0.0)","GX4926.GGD_GDP.A","OBS_VALUE","Conflict-affected states","Gross debt, General government, Percent of GDP","Annual","Units","109.175239950132","106.693483336551","126.098377985707","116.132285175973","198.20499251167","146.507299013641","104.544240319263","92.1124490206116","68.9164593547565","73.3621893210295","58.6294307810163","56.634930471329","56.2082167514348","53.7368526405945","49.8967829026691","67.2447890340011","79.6197879015847","81.3881233374353","75.5556236903273","74.7024807855569","98.3952548866579","87.6378547593403","64.7748954038309","72.764217886155","71.3596975711392","79.5729422538891","80.2437402491744","71.0326631439402","72.9599092795845","73.8303835693847","76.0277412095991"
"IMF.MCD:MCDREO(8.0.0)","GX4408.PCPI_PCH.A","OBS_VALUE","Middle East and North Africa, Afghanistan, Pakistan Emerging Market and Middle-Income Economies","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","2.8068981554521","2.77477451981323","2.79245367151973","2.87567893975864","5.3704011639217","7.11084586738734","5.59822372209218","7.82341220278707","10.6814228445925","13.4664014621225","8.93409992107529","9.89883949193087","8.23131148109734","6.27506286565747","7.50071352034111","6.07800947775713","5.29238626579181","11.3559870186684","11.0069005036297","8.79676769469351","8.05847263904645","7.21277525701813","11.0192063558444","24.6688045941799","24.9316853937184","11.7630368338063","8.35035742386155","7.45259043370915","6.06514874913155","5.47743554883748","5.40173344864274"
"IMF.MCD:MCDREO(8.0.0)","OMN.PCPI_PCH.A","OBS_VALUE","Oman","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","-1.1972131290724","-0.840900999999987","-0.285666274575814","0.185372430064053","0.756938603868887","1.86143572621026","3.20413013193489","5.89169445767814","12.5599880023996","3.5374059023382","3.25569424784459","4.06076775858369","2.94142869393708","1.33099505566196","1.197232970963","0.141505635322699","0.8876618088822","1.45825224296259","0.704048076970999","0.471989509492368","-0.395021318225285","1.66383249310429","2.5116610921591","0.951694340798865","0.592021331768509","0.899999999999998","1.5","1.99999999999985","2.00000000000005","2.00000000000071","1.99999999999941"
"IMF.MCD:MCDREO(8.0.0)","DZA.PCPI_PCH.A","OBS_VALUE","Algeria","All Items, Consumer price index (CPI), Period average, percent change","Annual","Units","0.300000000000007","4.19999999999998","1.4325","4.26145466196731","3.96829149134036","1.38242561125343","2.3114991851436","3.67899574741762","4.85506684614434","5.74061378392547","3.91101088755592","4.50008062146911","8.91600509138764","3.25484989306677","2.91692692067459","4.78444700693875","6.39769480268787","5.59111590961653","4.26999020467082","1.95176821052891","2.41513094083415","7.22606307415475","9.26735559088501","9.32033276076912","4.04611455313446","3.48008865260597","3.90683827878748","3.74962166187822","3.42516856541585","3.25303472211636","3.29858468773381"
"IMF.MCD:MCDREO(8.0.0)","MAR.GGD_GDP.A","OBS_VALUE","Morocco","Gross debt, General government, Percent of GDP","Annual","Units","64.8596263117023","60.4349879837574","59.3718954135921","56.9290881435962","54.4313359444634","54.7673664288055","50.6422068897963","47.0659333759532","41.9906122164913","42.6220158070561","45.2755172941717","48.5548294193339","52.2820339847513","57.0760920571673","58.5639280486173","58.3942959914444","60.0843135337569","60.260685267148","60.4583024119903","60.2704712558758","72.2445027150193","69.3507488467079","71.3724907932951","68.7045155203908","67.734323480914","67.2058821073461","66.5502882036991","65.799706165736","65.157413432757","64.5639963814171","63.9254853293121"
