Country Name,Country Code,Series Name,Series Code,1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Chile,CHL,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,3.20632817838879,3.39652681364273,10.8470120686311,19.2533617240472,16.2619688699181,6.96915220030029,4.45026853270978,3.48234485685682,3.80610938344342,2.30144345782842,1.85386564584702,1.89523745993288,2.48859594970463,2.72296158075681,3.34459619790728,3.14051852466125,2.75594903460311,2.30199825596397,2.40284495441804,2.41090080384754,2.62763608644478,1.82311194795163,1.77985736769698,1.69892532093262,1.79228374448382,1.44635999601389,1.76930341091105,1.94084016381098,2.05349291662593,2.36597780622743,2.61998200451341,2.68407695835841,4.35219082367971,3.98804734578987,3.82988932444907,4.71417531817415,5.39151451308881,5.9229074472107,8.21743921407354,6.02171540785106,4.88230242617926,5.2414197195296,4.5116939241843,4.97681047005378,5.54254956760328,5.31753930015216,5.29318121424718,5.12187443162938,5.57670433433851,5.76207144416878,5.77393213310125,6.06339773754363,5.76700090397826,6.82102953829077,6.13484052547985,5.58378519694952,..
Chile,CHL,Broad money growth (annual %),FM.LBL.BMNY.ZG,38.2074785392114,57.9429413622487,101.959608078384,144.554455445545,334.008097165992,297.294776119403,306.72301792283,411.844054880982,100.75942704613,91.5805243445693,83.4903816077573,62.5299651605067,23.7418796583393,23.6720401341336,14.8953532203622,32.4531038249533,52.7264948363653,24.9050859202795,31.5295914302156,29.4966264329036,31.3666616710833,24.2444285445799,26.9741137081853,26.0801784390471,24.5375002735213,11.6694985587633,24.3475256018565,20.094079349474,24.4673526760198,13.2940124003087,12.9848172513259,9.09259869123507,82.588308363306,6.07916276465261,-0.512352386177694,9.55333017615042,11.1916460143186,19.1863915854218,18.7545814121829,0.236514470150661,-4.69795098726649,7.71445579506161,22.8766979282293,10.3007746397346,11.7428680339608,8.74251950539312,9.15150410432211,4.90181744939997,0.556021107539523,4.1787397649643,12.1600547005451,14.065633467554,19.2852459032946,3.79180342377034,2.612362094973,-2.12013466218369,..
Chile,CHL,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,13.0340615248244,14.3644111746932,22.5619923263601,29.4962885880455,26.0422310159977,12.9958357298155,13.5468412785448,19.3622936684134,17.3729310822414,19.7382263559871,22.6519979855799,26.4410422066341,27.5164022552707,35.8801741138518,33.0138148241155,36.2121761648138,37.6490856300442,36.6078652966553,35.9375577075195,36.003069729465,37.8070759183513,36.9972277489204,35.8465032933623,35.7382851492402,37.2162534096521,34.7548830420325,35.6152512258306,38.6743882251197,43.3789624004375,46.8088601922372,51.8966393936699,51.5818437909818,87.5577244786087,87.0887065635952,79.3235878204074,76.117418034605,74.652895386403,74.6775425841278,80.2415976468579,77.2544346704345,71.8856024938326,67.1985883057264,75.2788829672037,77.62592392464,82.1072382772303,82.8631981458662,84.3614971842408,83.1785995260205,78.7199595324282,77.6283662494242,84.353158904014,93.4804492996846,93.7352842774039,88.544049541403,84.7995001322464,75.0716127948662,..
China,CHN,Broad money (current LCU),FM.LBL.BMNY.CN,..,..,..,..,..,..,..,..,85840000000,88970000000,132780000000,167110000000,197770000000,226570000000,271280000000,359850000000,487490000000,634860000000,795740000000,960210000000,1139310000000,1468190000000,1859890000000,2432730000000,3568080000000,4692030000000,6074350000000,7609530000000,9186781000000,10556011000000,12104206000000,13596023000000,15641193000000,17696514000000,21101282000000,24242613000000,28301227000000,34560360000000,40344221000000,47516660000000,61022452307585.9,72585178555593.3,85159087106100,97414886583000,110652500263258,122837482925283,139227813190717,155006666873100,167577363382557,179292800240995,195218087092332,214766371891765,234258021725870,261580238098694,287342842925609,306912922284009,..
China,CHN,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,..,..,..,..,..,..,..,10.368241548965,8.12770611413247,6.62989053041122,6.90027605787583,7.76543893861082,5.04195533043686,5.24103746832491,6.03896327596169,9.82243123444699,11.2086605814865,7.94623907031079,8.3183781753558,10.0045067183452,8.14269127720106,6.727343913015,15.3667492074604,16.2653195192833,9.42169966336409,9.0591341058509,8.19168321056634,7.56719545605418,8.34216407712413,9.05850306131346,9.56159099440525,8.58733889893137,7.18092855357688,6.12537219863556,4.70180636698266,4.15410489679399,4.01056083368327,3.42945911927571,3.47819057890342,3.64165875098704,3.67955624022525,4.04941947135621,4.55569310972581,4.60250046516741,5.12685138018409,6.56543645307635,7.53105784624782,7.66271845571442,8.55372626690545,8.76793699791273,9.27014259140349,10.596724819437,11.7412704843366,11.7587244450638,12.3383530366558,..
China,CHN,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,..,..,..,..,..,..,..,..,3.64631873252563,49.2413172979656,25.8547974092484,18.3471964574233,14.5623704302978,19.7334157214106,32.6489236213506,35.470334861748,30.2303636997682,25.3410200674164,20.6688114208158,18.652169837848,28.8665946932793,26.679108289799,30.7996709482819,46.6697907289342,31.5001345261317,29.4610222014778,25.2731567986698,20.7273116736513,14.9043500655997,14.6664777063988,12.3247819807429,15.042413505773,13.1404362825777,19.2397666568681,14.8869201406815,16.741652395309,22.1161188523734,16.7355345835518,17.778107551017,28.4232778726154,18.9483146133247,17.3229697862854,14.3916520166902,13.5889022146314,11.0119361361336,13.343101694296,11.3331189514331,8.10977796183974,6.99106169351358,8.8822790596896,10.0135623141248,9.0757457335677,11.6633002240566,9.84883453512065,6.8107070839647,..
China,CHN,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,..,..,..,..,..,..,..,..,26.3684954229895,24.1451367781155,32.3285936891313,36.3622516700394,39.9963597387101,42.0852217846794,44.9697472026523,49.3458943557676,53.4768920238265,61.072418039095,65.2454473151253,63.1451231060606,66.2004648460198,77.6425730845708,84.2688789310812,89.1253535368338,99.6122245579946,96.0257622456623,98.5305615302014,105.379681099451,114.512695543783,122.938871865825,132.461717092239,134.204035985099,139.457645645892,143.510188392199,151.396834348204,147.615589302677,149.026378631702,155.272748838162,147.145178873564,146.512649012789,172.126190075826,173.1296534949,171.792982609304,177.923288760071,183.302565918285,187.314251294572,198.185813599802,203.636484929709,197.758726760426,191.550070069751,194.078381206535,207.530288794204,199.568437256614,211.972452276011,222.011222933801,227.497343015378,..
Colombia,COL,Broad money (current LCU),FM.LBL.BMNY.CN,24461000000,28220000000,31225000000,39642000000,52134000000,75703000000,102045000000,143508000000,194020000000,245759000000,306956000000,454723000000,628899000000,789481000000,1019307000000,1258062000000,1552808000000,..,2362959000000,2710075000000,..,5795270000000,7698500000000,10703400000000,14878800000000,21683600000000,27805500000000,33652430000000,41689016329080,46424137388000,51947429729820,53842705388640,64388193847064.9,67354883306714,74444251413469.5,88803635801336.1,104462805897153,123213449741221,144643042441388,171375939568936,185181789558089,206399294189905,245457918998096,284906953722055,324038336432888,353820365189387,394230174894183,422561794745971,451252773317049,364594560745580,390804552676936,468696079578972,546582120358752,614293639663773,640641717932251,713298438460008,..
Colombia,COL,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,6.3854231385649,7.38349020087349,7.622892875664,5.3813332163136,3.91933115444874,5.68337827491036,5.215865468054,3.20335808363598,2.59544952821371,2.23737863232578,1.43423413486164,1.48569003491747,1.89877795500592,2.19772598931298,3.68050530749713,6.98880120231201,4.96568202811234,..,2.85100535971949,2.44834282694956,..,2.3699987202899,1.77830596986937,1.99022968443161,2.34996837277975,3.23764042845969,3.60416529341536,3.26682563876399,3.68792837205898,3.71623591023368,3.64547662222097,2.86343723969446,2.73291117037649,2.47975320334433,2.36906932492679,2.49588281982993,3.00945891100324,3.38405323166793,3.32259629494415,3.68423871974861,3.43483270353213,3.87120496482602,4.16429136997674,4.28286803150005,4.01737317550088,3.77728255334783,3.11071244350639,2.99534880255494,3.24392946699248,2.57588201345078,2.26177982773236,2.16933980992906,2.51607405704508,2.54531248220265,2.50831335443463,2.8283136633866,..
Colombia,COL,Broad money growth (annual %),FM.LBL.BMNY.ZG,21.6481002586035,15.367319406402,10.6484762579731,26.9559647718175,31.5120326925988,45.2085011700618,34.7965074039338,40.6320740849625,35.1980377400563,26.6668384702608,24.9012243702163,48.1394727583106,38.3037585519096,25.5338297564474,29.1110235711816,23.4232669843335,23.4285750622783,..,..,14.6898867056094,..,..,32.8410928222499,39.0322790153926,39.0100341947419,45.7348710917547,28.2328580125072,21.0279620938304,23.8811471536528,11.3581980959744,11.8974582029556,3.64844934326372,19.5857328904759,4.60750532418349,10.5253958714064,19.2887753120297,17.6334785783414,17.9495885478403,17.3922512072947,18.4819792755539,8.05588580513637,11.4576625933083,18.9238170418615,16.0716080723658,13.734793833431,9.19089669585043,11.4209959856794,7.18656806506316,6.78977108858741,-19.2039180024237,7.18880497771489,19.9310694741128,16.6176002260878,12.3881694594361,4.28916670582807,11.3412408986204,..
Colombia,COL,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,21.8933481311757,21.2551217160762,20.0306634335348,20.906684105604,21.4402039809179,23.4822447764157,25.1895790752096,26.9615044995961,27.0966678723906,27.0217166380608,25.8202902549341,28.795792619987,31.7181543222547,31.613407771119,33.3746325066623,32.6211486642065,31.2695244732911,..,26.7775356715147,23.1011389313487,..,24.116638694195,24.7296935438941,26.9398374337339,28.4643572252727,32.1082201432541,32.9296463798546,33.41472134795,34.2534486260465,33.046013382286,34.2740263359738,25.8200005700064,28.5091471133911,27.455592548075,27.3345394310413,28.8546460581021,30.90999647801,32.2883014174959,33.7551965296607,35.9614943047243,36.920133331889,37.9368625133083,39.6524715556766,42.7462807925581,45.3776099797769,46.3781588471125,48.9914370832794,48.9199583628706,49.0241162749341,36.9100913802191,36.86598903815,46.9413813299507,45.8298287956533,41.7580320066953,40.4302083435202,41.8002105228002,..
Comoros,COM,Broad money (current LCU),FM.LBL.BMNY.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,6399000000,8633000000,7227000000,8328000000,8688000000,10966000000,12669000000,14910000000,15490000000,15951000000,16789000000,17356000000,18624000000,17482000000,19188000000,18374000000,15773000000,18698000000,21415000000,32617264097,36290265462,35539969464,34511835862,36947840520,41567869202,45541048334,50792800422,57570964610.67,68746678707.7524,75326963797.0801,87372620848.999,89862418584.6276,97138526203.2319,113759242446.16,125430538142.426,127709350546.042,138528248278.4,146710696231.27,165632009978.58,196342773160.751,210829566003,230557510848.367,242210703849.839,..
Comoros,COM,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,1.7978799453196,2.05675329513501,4.48812427417541,1.55329607677671,1.41187668325024,1.17893394099936,1.78906370338309,1.50760848019447,1.90189436602618,1.92473349513663,2.32501234909908,1.57068649672119,1.0070759694601,1.04071920996532,0.982210403265996,1.03260334013352,0.906876372005915,1.08511499241061,0.926989148197968,0.950386957472675,0.870411844043902,0.864347724742017,0.839108577059753,1.08524001491604,1.12992610640416,1.07838076791038,1.34778676780447,1.08164791052443,1.26819859076022,1.36563559511897,1.17001724131449,1.39363983815771,1.5325536118402,1.27918345028001,1.77033278282903,1.41068310355446,1.66923238418146,1.65241762842078,1.30646921141855,1.43181183903572,1.59042570301663,1.56127857193328,1.64499498121022,..
Comoros,COM,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.911704953899,-16.2863431020503,15.2345371523454,4.32276657060519,26.220073664825,15.5298194419114,17.6888467913805,3.89000670690812,2.97611362169141,5.2535891166698,3.37721126928346,7.30583083659829,-6.13187285223368,9.7586088548221,-4.24223473003961,-14.1558724284315,18.5443479363469,14.5309658787036,52.3103623488209,11.2609118719366,-2.06748555968995,-2.89289388118761,7.05846153111262,12.5041913599772,9.55829396183924,11.531908640933,13.3447341598715,19.4120667816831,9.57178617646536,15.9911623205313,2.8496315109187,8.0969416728441,17.1103236713253,10.2596461134046,1.81679233571367,8.47150007896841,5.90669993633771,12.897024029852,18.5415628211857,7.37831732181366,9.35729519316389,5.05435409958778,..
Comoros,COM,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,9.63298609020293,11.5473101308151,8.74632392985514,9.65755569213642,9.71855564007338,11.6467526950242,12.643460210375,14.2208572573107,14.1681148815513,14.1148050155297,14.529515105884,14.3293538746058,14.2083339690871,11.889443545206,12.7425588715783,11.5689262192895,9.79537338922528,10.887134339482,11.8420252268592,15.9303655192455,16.3213081515995,14.9434969932178,14.0137067397024,14.2565481779877,15.4088043393002,15.9442378815728,16.5833465307162,18.0285610620514,20.4028166767333,20.8318022868284,22.4617518584309,21.7333536290114,22.8178435244477,26.5577926363641,27.8636077791238,27.2175455164757,28.2159061016217,28.1030746834602,31.5521395452455,37.1021595367966,36.9147203949741,38.1908054922017,36.9807094806347,..
"Congo, Dem. Rep.",COD,Broad money (current LCU),FM.LBL.BMNY.CN,0.0005666,0.000694006666666666,0.000747816666666666,0.0009085,0.00125221,0.00166444666666667,0.00183130333333333,0.00252826666666666,0.00402592666666666,0.00621114333333333,0.00652119666666667,0.0106124033333333,0.0161303933333333,0.0282085566666666,0.342171106666666,0.0626104333333333,0.0824818666666667,0.129754433333333,0.252113833333333,0.583634933333333,0.977039666666667,2.88604333333334,71.8211266666666,2797.03711666667,82600,5838930,26720830,..,..,..,..,45084555984,63761826000,88273467000,114522211207,208263491671.343,256873824330.349,402085410831.061,605487402768.868,938809896969.619,1466552923542.14,1976389544875.96,2401251180119.2,2897604395912.81,3440626388049.66,3945032876410.71,4315292338667.2,5290769004182.43,7505771635150.59,9581773020949.83,12905289724951.9,18797161494435.9,25340826493245.6,..,..,..,..
"Congo, Dem. Rep.",COD,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,1.70118069866921,2.19586744301015,2.91431462408157,2.50064445166079,2.22416554665293,4.70027639241133,12.997171139344,11.2222183956811,7.97796026650911,11.4092459722068,3.37190257819366,2.99474660668702,3.75762880819355,6.50779790339473,29.565978486885,1.85029278895144,1.48037979608875,1.44734173623103,1.61392652458361,2.51961040824489,2.72839419454424,4.62365305736405,7.15995824893268,7.82919239710552,59.9525132495846,3.72066725439787,2.41630382916811,..,..,..,..,7.91999226772068,2.57623539393939,3.44739958533128,2.88974425127337,2.20681359702414,4.13134168789734,5.55743815292088,6.48516266190792,21.5939036293415,1.74915063295553,1.67864454378259,2.06035423689838,1.92974532601853,2.22916535207553,2.73853818509234,3.83262289449592,7.39495287509004,7.3704969372516,8.87678242820965,6.55742928822241,13.5817509314964,3.67244826272649,..,..,..,..
"Congo, Dem. Rep.",COD,Broad money growth (annual %),FM.LBL.BMNY.ZG,11.9504725524419,22.4861748440992,7.75352782394021,21.4869954757183,37.832691249312,32.9207294836066,10.0247529709569,38.0583227610207,59.2366311570511,54.2786008687029,4.99188823528475,62.7370538842814,51.9956679621112,74.8782939370356,1113.00465922456,-81.7020104522365,31.7382140250322,57.3126780189257,94.3007470778778,131.496592478398,67.4059606210459,195.386505972634,2388.56716173122,3794.44895462051,2853.12491592666,6968.92251815981,357.632305919064,..,..,..,..,..,41.4272018618268,38.4425016309916,29.7357123256527,81.8542355027574,23.3407844403748,56.5303167340105,50.58676252824,55.0502772933807,56.2140459187766,34.764283862489,21.4968570515235,20.6706078857177,18.7403771509598,14.6603098236125,9.38545948426573,22.6051119822049,41.8654193599677,27.6587336614004,34.6858216818062,45.6547035754826,34.8119847815676,..,..,..,..
"Congo, Dem. Rep.",COD,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,6.74189411575668,8.51987903983145,8.00380323805027,8.81174736183946,9.52736382436195,10.3853161005396,10.7116544180869,9.92243673277703,11.4232291847549,14.499030914312,7.51232219169053,7.90103223124913,8.80688288414619,10.7830842781049,72.372234619801,6.61771616171953,6.89722658161266,8.06631239533562,8.78443394064611,10.5646750326316,8.51920850583063,12.8896846443257,14.3642253333333,15.8024695856874,30.6835066864785,8.40106010880216,6.7405046846566,..,..,..,..,3.42308139669861,2.85740812895541,2.91725803901463,3.16074494763066,5.06281053286604,4.2985310260745,5.54535538315526,6.3767881694153,7.38692429885377,9.73296477064675,9.02941039225899,9.89490017567858,10.4910922620386,10.7235574589915,11.1174080264245,11.5984767365493,13.5668003866896,13.6541513915048,12.6564111724281,16.7186874641726,21.7477739808735,21.5564385603114,..,..,..,..
"Congo, Rep.",COG,Broad money (current LCU),FM.LBL.BMNY.CN,11939000000,13998000000,15230000000,16188000000,18582000000,25853000000,29310000000,33949000000,34763000000,37102000000,45122000000,61622999999.748,92682999999.748,116970999999.609,115236000000,123610000000,149541000000,132222000000,140104000000,133798000000,137933000000,163311000000,155470000000,169172000000,124240000000,159268000000,159186000000,184173000000,201699000000,175916000000,210873000000,334280000000,236519000000,266522000000,261863000000,314191000000,421690000000,620303000000,723055000000,961435000000,1008636000000,1330854000000,1837025000000,2201869000000,2225097000000,2532280000000,2240741000000,1903915000000,1683881000000,1582683000000,1804246000000,2058850000000,2209774000000,2407247000000,2639306000000,..,..
"Congo, Rep.",COG,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,7.9987125296803,5.70001161949967,5.11178491551578,6.21308603363005,10.6093688913686,4.45644296701692,9.89994309369507,11.6759399777948,9.78969427177195,14.4860200956538,4.41274165639304,3.14908040116978,2.66678960238915,8.43047138102567,25.8260906254534,37.5385776649077,43.8370003069192,34.2196330263918,53.1464637331073,48.522009569801,40.9743023982378,58.8496022270258,63.3842740560465,82.8503822373975,77.1885744489502,5.25140810921776,5.01396021612322,3.78566630069928,5.47225961732906,73.7482627188335,8.04581003410042,2.09135474623816,4.48584060982381,10.8383495549486,11.4491514398101,4.78668533833355,1.08439064207114,0.642504564646405,0.691832649331065,0.555379867579762,0.563466636202151,0.604857714659826,0.691032358910126,0.777121625565018,0.858941946275284,1.04110640023781,1.70609365635957,4.49748297330254,7.63179065407,6.72632670295044,3.11579058080155,3.13630992519524,4.80948025085833,4.61826867848865,6.08226717029569,..,..
"Congo, Rep.",COG,Broad money growth (annual %),FM.LBL.BMNY.ZG,4.84763326600509,17.2460005025547,8.80125732247464,6.29021667760998,14.7887323943662,39.1292648799914,13.3717556956639,15.827362674855,2.3977142183864,6.72841814572965,21.6160853862325,36.5697442483667,50.4032585238093,26.2054529956163,-1.48327363159654,7.26682633899129,20.9780762074266,-11.5814392039641,5.96118648938906,-4.50094215725461,3.09047967832105,18.3987878172736,-4.80126874491002,8.81327587315881,-26.5599508192845,28.1938184159691,-0.0514855463746641,15.6967321246843,9.51605284162174,-12.782909186461,19.8714159030446,58.5219539722961,-29.245243508436,12.6852388180231,-1.74807332978141,19.9829681932919,34.214538290403,47.099290948327,16.5648078439085,32.9684463837467,4.90943225491063,31.9459150773916,38.0335483832186,19.8605898123324,1.05492197764717,13.8053756757571,-11.5129053659153,-15.031902393003,-11.5569234971099,-6.00980710632165,13.999202619855,14.1113794903799,7.3305000364281,8.93634371659726,9.64001616784651,..,..
"Congo, Rep.",COG,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,17.3280216708399,18.4184210526316,17.1702309458069,15.6405797101449,15.3824503311258,18.3484740951029,17.8284671532847,18.8291735995563,18.4909574468085,18.7100353000504,17.6949019607843,17.0985016647469,17.1096547904279,16.4747887323393,14.4189189189189,12.8961919666145,15.4038936959209,20.6463802627213,20.2884914176839,20.303186646434,18.0943196696791,21.4318897637795,20.2250552881488,21.7892838742916,16.3452177345086,16.2127936805245,15.0715773527741,14.1704239439871,14.8778490816552,15.2957134162247,14.5499896501759,14.5814612868048,11.5470878289313,12.6619791914105,12.8882271877153,12.7938350028504,12.0267440975008,14.7089559157911,17.2004506508317,18.5039484494991,22.0572760170784,20.4565775726738,24.9001094939288,24.3752178069678,25.0861986194118,28.6204605365655,30.479655342254,29.3906277095463,24.5043390590813,19.2866399178296,22.0323782956445,31.1889506418211,26.8786444966125,24.3993579583107,28.4001283076422,..,..
Costa Rica,CRI,Broad money (current LCU),FM.LBL.BMNY.CN,1195600000,1277700000,1812000000,2166100000,2641000000,3446300000,4905000000,6590800000,8664300000,11082800000,14951500000,17367300000,32494100000,41382000000,56921000000,67022000000,76631000000,92685000000,107765000000,150685000000,175738000000,223895000000,299287000000,371604000000,427832000000,521880000000,546343000000,806330000000,439667768495,528966904408.08,688437234247.07,853911228554.06,2172271459120.92,2591179669561.07,3230597726848.07,3966986840837.54,5064907416924.4,6217433956043.74,7489609991518.91,9174989082556.62,10022868258416.1,10117212099261.9,10666927849289.6,11726464808221.2,12854453478664.3,14688602290853.4,15280379429230.2,15751944153322.3,15995713033914.2,16341086190170.1,17001122489930.3,20023406059595,21779229156782.9,21266301113457.7,22323915183560.3,24810066957065.1,..
Costa Rica,CRI,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,6.18954448106409,11.7697056554449,9.18037795431581,7.33924859526253,7.20135617388511,8.16289391443233,10.0104061175496,7.43494517141435,4.99080463316052,6.10002512083087,10.6933943478846,10.2957111667894,10.4480248284325,4.42901412867583,4.01821487458532,3.65234262201463,2.88857412009024,3.01731373691942,3.30693059137472,2.93802929410432,2.90497960869722,4.65977821505999,2.6328282253143,2.68237300559812,2.89461107679796,3.66758662833555,2.86998067626551,3.8783192429992,1.49734108738933,1.9331135691828,1.64947733542304,2.10175044009947,4.96500267723065,4.79324744644349,4.40413308910437,4.71152289185995,4.58086657602722,3.90157043624945,3.52277540777921,4.58755090608566,4.29962415932808,4.15807924187587,4.43558382396662,3.40070758101835,3.50856915635008,3.78373494340491,3.64882655252628,3.81795830170984,3.94213716243947,3.77581769029544,3.23911569701018,4.73396764488884,5.06899709755068,3.8417277547357,3.10265763081291,3.39737319821104,..
Costa Rica,CRI,Broad money growth (annual %),FM.LBL.BMNY.ZG,11.8428437792329,6.86684509869522,41.8173280112702,19.5419426048565,21.9241955588385,30.4922377887164,42.3265531149349,34.3690112130479,31.4605207258603,27.9133917338966,34.9072436568376,16.1575761629268,87.0993188348218,27.3523501189447,37.550142574066,17.7456474763268,14.3370833457671,20.9497461862693,16.2701623779468,39.8274022177887,16.6260742608753,27.4027245103506,33.6729270416937,24.1630942874231,15.1311611285131,21.9824604050188,4.68747604813367,47.5867724122026,-45.4729740311039,20.3105941149051,30.1475061123983,24.0361773122231,154.390782845104,19.284339840734,24.6767163542663,22.7942064055102,27.6764360492575,22.755135370652,20.4614322318379,22.5028952501692,9.24120092384043,0.941285851648117,5.43347065015869,9.93291577389045,9.6191707295475,14.2685864882035,4.02881858095715,3.08607993849966,1.54754789770178,2.15916074215409,4.03912134162319,17.7769648530842,8.76885327082765,-2.35512487440564,4.9731923970235,11.136719312281,..
Costa Rica,CRI,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,21.1412299764605,19.5831104171388,25.3888198986473,26.3650527033277,25.9879553453126,26.0773173277035,29.188436673223,31.877188570102,32.9056962577086,36.7054278630026,43.2319188437807,41.9444268622395,56.9046642548893,42.4408572444785,44.0176624340752,41.1150420002589,38.7182080822636,37.588313374237,37.8742882206448,43.0845181087359,41.2617011030716,42.822205081057,33.9697371452846,32.259591456302,31.4025330307708,31.6843044985007,26.2682219794938,33.2407760860418,14.9844688373708,15.0298011122346,16.9052409898701,18.4547634361911,41.3444336126812,43.4368770924739,46.9184453602134,48.6738621812112,52.8860359402535,53.537093277109,53.9245551115533,56.6043766075203,56.863634661028,51.0918426788015,49.3301997156756,49.3686258314811,50.4829610730799,52.4568066554807,50.6443739897965,49.1383907243063,46.5754635847343,45.373355051473,44.9382934539858,54.8657926972592,54.0070701461646,47.458796261296,47.4378675185809,50.513274535212,..
Cote d'Ivoire,CIV,Broad money (current LCU),FM.LBL.BMNY.CN,91920000000,106780000000,117600000000,122830000000,147910000000,223210000000,244560000000,349750000000,524490000000,581610000000,566160000000,581820000000,639650000000,660340000000,691950000000,826050000000,939444500000,964894700000,930318800000,944003900000,867726200000,845408700000,846385300000,836351700000,824958200000,1210904600000,1429857500000,1486002500000,1607674800000,1704409900000,1675730500000,1646263400000,1721287400000,2233866300000,1615546900000,1737810274677.67,1734737955468.89,1963128517857.43,2594327909926.19,2802312736270.85,3395556314392.12,4044800677967.23,4490367687026.4,4708415144402.85,5242357163197.1,5985607687231.4,7072276299086.32,7852947279510.66,8574900500169.7,9723654645046,10770015310310.4,13042567711704.7,15487394121215,16878624072339,17440073865948,19819798874030,..
Cote d'Ivoire,CIV,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Broad money growth (annual %),FM.LBL.BMNY.ZG,26.7162944582299,16.1662315056571,10.1329837048136,4.44727891156463,20.4184645444924,50.9093367588398,9.56498364768604,43.0119398102715,49.9614010007148,10.890579420008,-2.6564192500129,2.76600254345061,9.93950018906191,3.23458141170953,4.78692794620953,19.3800130067201,13.7273167483808,2.70906902962336,-3.58338583474445,1.4710118724893,-8.08023144819635,-2.57195184379589,0.115518092018689,-1.18546482317214,-1.36228574653462,46.7837521949597,18.0817630059379,3.92661506478793,8.18789335818749,6.01708131520131,-1.68265861398716,-1.75846295093394,4.55722942027382,29.7788097443809,-27.6793378368258,7.56792481095225,-0.176792556330689,13.1657096490292,32.1527289898297,8.01690586409246,21.1697848867048,19.1204121935271,11.0157964392722,4.85589316007314,11.340164416661,14.1777925634701,18.1546915307032,11.0384683432857,9.19340465385153,13.3967052428604,10.7609813744002,21.1007351049792,18.7449777034031,8.98298280676063,3.32639551187774,13.6451544091705,..
Cote d'Ivoire,CIV,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,25.973438582333,26.5423806147278,26.9601091883322,26.3527143151784,26.4550168827642,30.204330490627,29.3061724487613,31.3958689182823,34.075493944529,32.6234003608383,29.1099807797393,27.0626545766721,27.9152493236522,26.5559404558791,26.5542255496831,27.6317121410518,29.9682435584721,30.423211733948,30.6862829713648,30.9055107434438,27.8770071495618,28.7619528454125,28.593682435283,28.3307369325128,26.3754859844724,26.2343249009021,26.041415794334,16.0747241604524,15.2620493279509,14.7253686133616,14.4225121856694,13.9827905566811,13.9805685742207,17.8358800206156,13.1091219082305,14.0168363578859,13.6877356540705,14.8635624822961,18.8465266467747,18.4376064652673,21.3064601936745,23.3989011667238,25.968099902503,25.4036956022817,24.8226316343292,24.8194590556386,26.1100955291875,27.3748610620111,28.1221296447834,29.9133201080609,30.4418281948488,35.9517770758951,38.3666069267738,38.1534401302454,35.5927908616631,37.5228109766256,..
Croatia,HRV,Broad money (current LCU),FM.LBL.BMNY.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
