"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"IMF.STA:MFS_FMP(3.0.0)","KWT.EQTS.EOP_IX.A","OBS_VALUE","Kuwait","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.40277478254618","38.128100064697","22.75896772338437","20.73179498238804","19.38034648839048","24.57623463446193","34.14995327438717","68.86924016964991","92.15009704550355","164.5474804111854","144.7401337071382","180.5607073538926","111.8913090360147","100.7159801595859","99.99999999999999","83.59140248724031","85.31780605276399","108.5402918553662","93.96477607648623","80.72920710229314","82.64093163683415","92.12867514916253","73.02940119330026","90.32362878297749","79.73603623032132","101.2602976062109","104.8396233196751","98.01293940047444","105.8520595212422","128.0655596290705"
"IMF.STA:MFS_FMP(3.0.0)","UKR.EQTS.EOP_IX.A","OBS_VALUE","Ukraine","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21110062764081","4.006850719940929","5.694917340115684","4.374000082044551","5.880543134922264","8.7613324034951","26.67781105140092","36.19908110103787","51.16093038519918","120.4024285186857","30.91233539812119","58.75517906223081","100","54.80883619805556","33.7090290027485","30.82106083603397","39.68084669975798","24.68515403864299","27.1926406038479","32.31102063420438","57.36521105960538","52.26733191122781","51.25203060261723","53.61264716741192","53.24691307379909","51.99881035402225","51.55731837387703","47.29944209705871"
"IMF.STA:MFS_FMP(3.0.0)","BIH.EQTS.EOP_IX.A","OBS_VALUE","Bosnia and Herzegovina","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","266.017885323514","338.9466070489216","430.332719621252","140.5181483429774","120.9231983166754","100","101.3624408206207","105.182798527091","104.7087059442399","97.3178590215676","94.92635455023672","67.4986849026828","50.55431351920042","46.57745923198317","59.06167806417675","59.15504997369806","60.15386638611258","54.51933193056287","47.60652288269332","35.7969489742241","30.82522356654393"
"IMF.STA:MFS_FMP(3.0.0)","KOR.EQTS.EOP_IX.A","OBS_VALUE","Korea, Republic of","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.52754753778645","43.68210628961483","67.2535348610434","69.93954168698197","92.4978059483179","54.82545099951244","82.04631886884447","100","89.01706484641639","97.3695758166748","98.06630911750367","93.39785470502195","95.62701121404194","98.80351048269138","120.3066796684544","99.51438322769382","107.1511457825451","140.1009263773769","145.1803998049732","109.0394929302779","129.4627011214042","116.9912237932716","205.4690394929303"
"IMF.STA:MFS_FMP(3.0.0)","IDN.EQTS.EOP_IX.A","OBS_VALUE","Indonesia","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.21151016198147","10.84673728435997","10.74737208756018","18.27779592872707","11.24122791622002","10.58536361451704","11.47398008915866","18.34205928970085","27.00762249865668","31.392651835691","48.74078914327219","74.14128758934092","36.5979840745671","68.43129895693544","99.99999999999999","103.1991273143585","116.5567259167654","115.4088958852548","141.1350313621402","124.0177561286455","143.0186498753885","171.6115252827723","167.2602477109553","170.0964760456972","161.4433334863413","177.7092541939943","184.9764142664661","196.3756004439032","189.9973268601948","233.4795909826084"
"IMF.STA:MFS_FMP(3.0.0)","MEX.EQTS.EOP_IX.A","OBS_VALUE","Mexico","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.003501873761860652","0.00370939220700795","0.002464281536124163","0.001763906783752032","0.006355252382635999","0.01047968147993854","0.02905258232062171","0.1221764845804717","0.2741059262339371","0.5487047087750991","1.086696277819469","1.631069039052118","3.713179418631889","4.563953164124523","6.7511716361714","6.162415867482872","7.207297178605161","8.718446496167784","13.56483226413778","10.27128108139937","18.49477014608521","14.66167100596382","16.52957047054029","15.89355237596947","22.81478537793908","33.50872965249221","46.17988373260315","68.60642803947728","76.6179629522508","58.05411510373718","83.31987489750536","100","96.17836625397302","113.3720735684016","110.8332410308583","111.9190034756746","111.482799703975","118.3967955001701","128.0244062443338","108.0140510739209","112.9445596315925","114.308630251157","138.187673975034","125.7143109129541","148.8588171604266","128.4364600569794","166.8144543860191"
"IMF.STA:MFS_FMP(3.0.0)","BGD.EQTS.EOP_IX.A","OBS_VALUE","Bangladesh","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.436422485061027","5.642149620798742","4.230973827612374","3.573490290212204","4.457430582257248","4.725589723040212","10.20034768111489","10.0686550847184","27.74466613116459","9.128375258607445","6.516201382442604","5.883530843198413","7.752086750709364","10.00685985133503","10.23362780881517","11.67468993009986","23.77818841809435","20.23240603613362","16.96369067456218","36.39396537173679","33.71774160970921","54.70813160584559","99.99999999999999","63.4179010553262","50.89389649096971","51.46366111632389","58.68175757566912","55.84329822704005","60.74546660999237","75.32218328956812","64.96226502783715","53.71180004798072","65.16044574812432","81.49968019083826","74.86732054081407","75.34606629785592","62.9213534105159","58.68634118332031"
"IMF.STA:MFS_FMP(3.0.0)","BRA.EQTS.EOP_IX.A","OBS_VALUE","Brazil","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.009811843472238253","0.5417436223017429","6.282321366732078","6.203105159875331","10.15799953826619","14.71343645388433","9.788756781715339","24.66235715110238","22.01790661433683","19.5913222901997","16.25947997229597","32.08529089230058","37.79904478817961","48.27418330832274","64.17192369848781","92.18241371349415","54.18202412559159","98.96746219554425","99.99999999999998","81.89143483781598","87.94874754703912","74.32061641463695","72.15659990765322","62.55044441879255","86.9026318827196","110.2418330832275","126.8137481242064","166.866270345146","171.73179037285","151.2495671245527","158.3386240332448","193.6183192889299","173.5591019277386","232.4907220362461"
"IMF.STA:MFS_FMP(3.0.0)","QAT.EQTS.EOP_IX.A","OBS_VALUE","Qatar","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.56501356308996","15.44637252135251","14.20582492959287","19.49168648816757","26.76680124169944","45.46025237138101","74.79684161420927","127.3156600415819","82.16180104012485","110.3528707100609","79.31810197370314","80.15953188621977","99.99999999999999","101.1216761790673","96.28284945834028","119.5578029522038","141.5143434715751","120.1310810732983","120.2163183265854","98.17695944895266","118.6296383751936","120.0867346644935","120.2071034883922","133.9124475186168","123.0304147253114","124.7531287255303","121.7636048447012","123.9626107940311"
"IMF.STA:MFS_FMP(3.0.0)","MNE.EQTS.EOP_IX.A","OBS_VALUE","Montenegro","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.37403882105942","67.35245167336545","124.2957666467206","235.2801474674179","68.87870088751753","100.5119631358999","100","64.2098862939171","67.82509659129642","67.82702463000593","78.19642996089524","83.5121015415358","79.26022531886661","","74.64601553586048","78.52357681478365","71.12149191635342","67.94525471801401","97.37525073110539","107.3031351975172","113.1583821827188","129.1418230845452"
"IMF.STA:MFS_FMP(3.0.0)","MDV.EQTS.EOP_IX.A","OBS_VALUE","Maldives","Equities","End-of-period (EoP), Index","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.12841251876441","113.4649170577399","94.62284120452144","65.17751016948349","162.3073243958687","135.9419617276993","108.7142647427914","99.99999999999999","74.55640215749321","70.90733420577872","54.26800350210776","63.51878208413134","74.09920229974996","73.4223419689266","82.85571353467189","80.05834134421866","94.2601020026424","94.35481197702335","90.48117402484242","147.3734556354802","181.4074849292753","191.5651296816324","188.0750671256943"
